Id,Id2,County,State,Total_population,Sex_ratio,Employed_pct,pct_OCC01,pct_OCC02,pct_OCC03,pct_OCC04,pct_OCC05,pct_COW01,pct_COW02,pct_COW03,pct_COW04,Median_Household_Income,BPL,Age_group_5to17,Age_group_18to34,Age_group_35to49,Age_group_50to74,Age_group_75andover,EDU01,EDU02,EDU03,TAX_P,TAX_SR,pct_Married
0500000US34025,34025,Monmouth County, New Jersey,627532,1.055063057,49.34250365,21.68542799,7.702236699,12.51649318,3.782914656,3.655431117,39.83143489,6.794394549,2.639546669,0.077127541,87297,5.3,17.2,18.9,19.8,25.4,6.9,5.956030928,19.70337768,31.4666025,0.000205782,0.437408051,0.567320672
0500000US34027,34027,Morris County, New Jersey,498215,1.041036629,52.30051283,26.11663639,6.85326616,12.78223257,2.830103469,3.718274239,43.37805967,6.120450007,2.7431932,0.058809952,102798,3.1,17.2,19,21,24.3,6.9,5.163834891,17.18535171,37.83888482,0.000205782,0.437408051,0.594315024
0500000US34029,34029,Ocean County, New Jersey,586166,1.078101734,42.62649147,14.71187343,7.987157222,11.78130427,4.476035799,3.670120751,33.42977928,6.705950192,2.421498347,0.069263656,63108,7.5,16.7,18.3,16.6,24.5,10.5,7.181071574,26.59639078,19.83311895,0.000205782,0.437408051,0.578222677
0500000US34031,34031,Passaic County, New Jersey,507204,1.054721934,46.19699371,15.02689253,7.984558481,11.26804994,3.507267293,8.410225471,38.94172759,5.242466542,1.965284185,0.047515398,61664,13.6,17.5,23.5,20,21.4,5.8,12.75561707,25.78567992,18.62031845,0.000205782,0.437408051,0.493646224
0500000US34033,34033,Salem County, New Jersey,64504,1.05380966,45.14293687,14.23942701,8.139030138,9.909462979,5.359357559,7.495659184,36.14349498,7.013518541,1.976621605,0.009301749,61341,9.6,16.7,19.9,18.6,25.1,7.6,10.72956716,29.76404564,14.85024185,0.000205782,0.437408051,0.524890967
0500000US34035,34035,Somerset County, New Jersey,331686,1.04870908,51.93435961,26.97491001,6.459723956,11.9254355,2.778531503,3.795758639,43.99190801,5.676453031,2.201479713,0.064518852,102405,3.6,17.9,18.7,21.8,23.7,6.2,5.065332875,16.66335028,38.18581429,0.000205782,0.437408051,0.593144687
0500000US34037,34037,Sussex County, New Jersey,144694,1.016388188,52.24059049,20.21991237,8.403250999,13.68335937,5.027160767,4.90690699,41.47580411,7.363816053,3.319418912,0.081551412,87388,3.9,16.8,18.2,20.5,27.3,5.6,5.306370686,24.29817408,24.72735566,0.000205782,0.437408051,0.576289754
0500000US34039,34039,Union County, New Jersey,550436,1.052571326,49.39629675,18.10691888,8.488361953,11.84915231,3.712874885,7.238988729,40.85979115,6.411462913,2.056188185,0.068854508,70476,8.4,17.5,21.8,21.4,21.3,6,10.82360165,22.53231983,23.62309151,0.000205782,0.437408051,0.519673348
0500000US34041,34041,Warren County, New Jersey,107095,1.051038973,50.295532,17.74219151,8.801531351,13.150007,4.862972128,5.738830011,40.20542509,6.981651804,3.030020076,0.078435034,72999,5.7,16.5,19.2,20.2,24.7,6.9,7.998505999,25.46710864,22.1765722,0.000205782,0.437408051,0.566193056
0500000US35001,35001,Bernalillo County, New Mexico,674777,1.040135933,46.10100818,18.38429585,9.145391737,10.90226845,4.009176365,3.659875781,34.23145721,9.224825387,2.559808648,0.084916943,48994,14.5,16.8,24.6,18.7,22.6,5.9,9.829469588,18.3508033,22.83450681,0.014840115,0.505704095,0.466856418
0500000US35003,35003,Catron County, New Mexico,3547,0.906989247,30.39188046,10.62870031,4.398082887,5.892303355,8.655201579,0.817592332,14.29376938,10.88243586,5.215675218,0,38142,10.3,12.8,6.5,10.3,44,10.3,6.371581618,31.5759797,20.46800113,0.014840115,0.505704095,0.490288405
0500000US35005,35005,Chaves County, New Mexico,65610,1.016659495,40.67520195,11.82746533,8.913275415,9.612863893,5.848193873,4.473403445,29.98628258,8.076512727,2.578875171,0.033531474,41356,17.6,20.1,22.8,16.8,21.9,6.6,16.0935833,19.69821674,12.4980948,0.014840115,0.505704095,0.499720871
0500000US35006,35006,Cibola County, New Mexico,27373,0.971549986,34.92857926,9.790669638,9.06732912,7.660833668,4.917254229,3.492492602,23.18708216,9.268257042,2.352683301,0.120556753,36160,23,17.2,23.8,17.7,22.5,6,15.58104702,25.85029043,8.413400066,0.014840115,0.505704095,0.43597616
0500000US35007,35007,Colfax County, New Mexico,12716,0.977297465,36.76470588,12.42529097,9.027996225,7.879836427,4.710600818,2.720981441,25.13368984,8.564013841,2.90185593,0.165146272,32693,16.9,13.9,18.1,15.4,31.8,9.7,10.41207927,27.43000944,16.34948097,0.014840115,0.505704095,0.476635514
0500000US35009,35009,Curry County, New Mexico,50544,0.928203563,40.20259576,11.13089585,7.694286167,8.592513454,6.712962963,6.071937322,28.85011079,9.407644824,1.897356758,0.047483381,42170,18.1,18.6,29.2,16.7,19.5,5,12.30413105,20.37630579,12.308088,0.014840115,0.505704095,0.475909587
0500000US35011,35011,De Baca County, New Mexico,1977,1.160655738,35.15427415,11.27971674,7.637835104,5.260495701,5.361659079,5.614567527,23.11583207,10.16691958,1.871522509,0,31197,8,16.2,15.4,18.4,21,9.8,13.90996459,30.24785028,7.99190693,0.014840115,0.505704095,0.254458977
0500000US35013,35013,Doña Ana County, New Mexico,213825,1.033929743,41.74815854,13.37682684,9.667251257,10.41646206,4.660820765,3.626797615,28.59441132,10.29907635,2.824272185,0.030398691,38636,21.7,18.5,27.4,16.2,19.5,6,14.41833275,16.50415059,17.29498422,0.014840115,0.505704095,0.500348083
0500000US35015,35015,Eddy County, New Mexico,56369,0.980430735,46.73313346,12.20883819,7.807482836,10.86944952,8.774326314,7.073036598,36.71166776,7.445581791,2.575883908,0,59625,10.1,19,22.6,17.5,22.5,6.4,11.86112934,26.62633717,11.23312459,0.014840115,0.505704095,0.522549284
0500000US35017,35017,Grant County, New Mexico,28879,1.025601459,36.83645556,11.91869525,8.594480418,7.998891928,6.073617508,2.250770456,25.22940545,8.684511237,2.624744624,0.297794245,38890,14.8,15.3,18.2,14.6,27.2,10.3,11.49624294,21.05336057,19.92451262,0.014840115,0.505704095,0.489621173
0500000US35019,35019,Guadalupe County, New Mexico,4469,0.717524981,28.48511971,11.41194898,7.070933095,6.601029313,1.588722309,1.812486015,14.94741553,12.15036921,1.387334974,0,26692,12.1,15.3,22.2,18.7,16.1,12.1,19.17654956,30.87939136,10.1812486,0.014840115,0.505704095,0.278233151
0500000US35021,35021,Harding County, New Mexico,565,0.948275862,36.28318584,16.10619469,6.725663717,7.256637168,4.07079646,2.123893805,19.82300885,13.27433628,3.185840708,0,32404,6.4,10.6,9.2,6.7,39.4,14.4,10.26548673,31.15044248,21.59292035,0.014840115,0.505704095,0.389312977
0500000US35023,35023,Hidalgo County, New Mexico,4531,1.034575662,37.98278526,9.114985654,11.18958287,7.481792099,6.157581108,4.038843522,25.40278084,11.07923196,1.39042154,0.110350916,34528,20.2,16.6,19.4,16.7,23,9.5,17.36923416,24.98344736,10.54954756,0.014840115,0.505704095,0.546900713
0500000US35025,35025,Lea County, New Mexico,68930,0.946075663,41.8497026,9.978238793,6.541418831,9.438560859,8.449151313,7.442332801,33.72261715,5.743507907,2.353111853,0.03046569,58152,12.8,21.8,24.7,18,17.8,4.8,19.09763528,21.24183955,8.145945162,0.014840115,0.505704095,0.535276015
0500000US35027,35027,Lincoln County, New Mexico,19726,1.026088743,38.49741458,12.24272534,10.18959749,8.689039846,4.521950725,2.854101186,25.25093785,8.66876204,4.364797729,0.212916962,40065,12.6,13.5,15.7,14.4,32,10.6,9.358207442,21.63641894,22.41204502,0.014840115,0.505704095,0.555638351
0500000US35028,35028,Los Alamos County, New Mexico,17895,0.947861108,50.24867281,34.66331377,5.342274378,7.19195306,1.329980441,1.72115116,30.98072087,16.28387818,2.838781783,0.145291981,105902,3.1,18.3,15.8,19.4,27.2,7.5,3.503772003,9.170159262,46.41519978,0.014840115,0.505704095,0.681483501
0500000US35029,35029,Luna County, New Mexico,24627,1.014478528,32.5333983,7.365899216,8.312015268,7.946562716,5.274698502,3.634222601,23.59199253,6.92329557,2.005928453,0.012181752,27326,23.2,19.3,20.3,15.3,23.1,9.3,21.67539692,25.26901368,8.279530596,0.014840115,0.505704095,0.5312566
0500000US35031,35031,McKinley County, New Mexico,74346,1.069535686,30.90818605,8.985016006,8.007155731,6.808705243,2.820595594,4.286713475,17.64856213,10.928631,2.29871143,0.032281495,29272,32.5,22.2,24.8,17.4,19.1,4.4,18.00903882,23.87082022,6.729346569,0.014840115,0.505704095,0.368830472
0500000US35033,35033,Mora County, New Mexico,4598,0.936815501,24.53240539,3.979991301,7.872988256,7.546759461,3.088299261,2.044367116,14.72379295,9.003914746,0.782949108,0.021748586,21190,19.1,13.7,22.3,13.4,27.9,9.4,9.373640713,28.96911701,11.65724228,0.014840115,0.505704095,0.320332813
0500000US35035,35035,Otero County, New Mexico,65333,0.950762892,34.98385196,9.359741631,9.32453737,8.74749361,5.110740361,2.441338986,22.10215358,10.72505472,1.98215297,0.174490686,41502,19.4,16.9,25.3,16.2,22.2,7.1,12.70261583,22.1496028,11.7689376,0.014840115,0.505704095,0.486443023
0500000US35037,35037,Quay County, New Mexico,8555,1.008215962,35.27761543,10.63705435,7.270601987,8.404441847,5.026300409,3.939216832,24.33664524,7.516072472,2.60666277,0.81823495,28159,14.4,15.1,18.1,14.5,31.6,10,14.49444769,30.3798948,10.67212157,0.014840115,0.505704095,0.434385137
0500000US35039,35039,Rio Arriba County, New Mexico,39924,1.036107711,36.6070534,13.37290853,9.322713155,7.506762849,3.767157599,2.637511271,20.21591023,13.60334636,2.712654043,0.075142771,33972,16.5,17.2,20.2,17.6,25.4,6.6,12.21821461,25.23544735,12.43612864,0.014840115,0.505704095,0.435794696
0500000US35041,35041,Roosevelt County, New Mexico,19618,0.993091537,39.11203996,13.09001937,9.073300031,8.227138342,4.490773779,4.230808441,25.17585891,11.08675706,2.665919054,0.183504944,34933,19.8,18,31.6,15.2,16.8,5.7,13.2378428,17.88663472,13.81894179,0.014840115,0.505704095,0.458032956
0500000US35043,35043,Sandoval County, New Mexico,138117,1.036463095,42.95778217,17.13402405,7.473374023,10.87918214,4.304321698,3.166880254,30.94260663,9.441270807,2.524671112,0.049233621,60158,10,19,20,19.3,23.8,5.5,7.664516316,19.49940992,20.27918359,0.014840115,0.505704095,0.530727198
0500000US35045,35045,San Juan County, New Mexico,122537,1.013920618,40.79094478,11.99066404,7.799276953,9.709720329,6.126312869,5.16497058,30.85190595,7.987791443,1.825571052,0.125676326,48624,16.2,19.7,23.1,17.6,20.6,5.6,12.44277239,22.97754964,10.06716339,0.014840115,0.505704095,0.487096567
0500000US35047,35047,San Miguel County, New Mexico,28350,0.986963835,32.8042328,9.992945326,8.634920635,8.109347443,3.372134039,2.694885362,18.35273369,11.85537919,2.356261023,0.239858907,27000,21.4,15.1,21.3,18.1,26.6,7.2,14.16931217,23.04409171,13.77425044,0.014840115,0.505704095,0.316122501
0500000US35049,35049,Santa Fe County, New Mexico,147320,1.057426959,46.95967961,20.53149606,9.239750204,10.18259571,3.821612816,3.184224817,31.38541949,9.759027966,5.702552267,0.112679881,55370,10.9,14.7,18.8,18.1,29.1,7,10.22603856,18.11702417,30.3801249,0.014840115,0.505704095,0.503896365
0500000US35051,35051,Sierra County, New Mexico,11442,1.020483842,34.68799161,10.75860863,8.145429121,8.259045621,3.897919944,3.626988289,19.81296976,11.37912952,3.495892327,0,29679,14.6,11,13.2,12.1,34.2,15.1,14.49921342,28.62261842,13.94861038,0.014840115,0.505704095,0.535353535
0500000US35053,35053,Socorro County, New Mexico,17324,0.956187895,33.15631494,11.63126299,7.833063958,5.720387901,3.786654352,4.18494574,21.0574925,10.27476333,1.824059109,0,34542,14.7,21,22.3,14.2,24.9,6.6,14.40198568,24.34195336,13.16670515,0.014840115,0.505704095,0.29415089
0500000US35055,35055,Taos County, New Mexico,32961,1.049303656,43.22077607,14.74469828,11.24359091,9.702375535,4.84511999,2.684991353,28.91295774,7.818330755,6.431843694,0.057643882,35323,15.7,14.5,16.7,17.2,29.7,8.6,10.57613543,22.00175966,20.79730591,0.014840115,0.505704095,0.450189718
0500000US35057,35057,Torrance County, New Mexico,15599,0.926278093,35.10481441,12.03282262,7.513302135,7.91076351,4.372075133,3.275851016,24.17462658,7.154304763,3.775883069,0,32067,21.5,16.5,19.7,16.7,28.6,6.2,14.64196423,25.45034938,12.55849734,0.014840115,0.505704095,0.527629234
0500000US35059,35059,Union County, New Mexico,4292,0.789824854,35.78751165,12.76794035,9.808946878,5.987884436,3.634669152,3.588070829,24.23112768,9.529356943,2.027027027,0,36420,16.4,14.5,22.4,19.7,21.6,8.6,17.07828518,28.37837838,12.20876048,0.014840115,0.505704095,0.43669634
0500000US35061,35061,Valencia County, New Mexico,75993,0.990491906,37.0889424,10.11014172,8.15733028,9.024515416,5.455765663,4.34118932,26.89853013,7.599384154,2.439698393,0.151329728,41788,18.6,18.5,20.8,18.3,24.8,6,13.94733725,25.14178938,11.49842749,0.014840115,0.505704095,0.5190943
0500000US36001,36001,Albany County, New York,307891,1.066881931,50.78550526,22.07112257,8.912894498,13.15757849,2.78864923,3.855260466,36.30148332,12.41413357,2.033187069,0.0367013,60904,7.3,14,27.6,17.9,22.9,6.9,5.764702443,20.43450442,29.01806159,,0.319646221,0.442146639
0500000US36003,36003,Allegany County, New York,47700,0.977284032,42.57651992,13.70230608,9.012578616,8.364779874,4.813417191,6.683438155,31.1802935,8.389937107,2.874213836,0.132075472,44085,12.5,15.3,25.9,16,23.9,7.4,8.094339623,27.36477987,13.86792453,,0.319646221,0.482741421
0500000US36005,36005,Bronx County, New York,1436785,1.124039087,40.08769579,9.963912485,13.30762779,9.424444158,2.823386937,4.568324419,32.06311313,5.880629322,2.084515081,0.05943826,35302,27.6,18.1,26.8,19.5,18.7,4.9,20.82621965,20.26990816,12.86191045,,0.319646221,0.388998893
0500000US36007,36007,Broome County, New York,197381,1.035044489,44.88273947,16.40634104,8.831143828,11.10846535,3.40863609,5.128153166,33.64356245,8.839756613,2.371048885,0.028371525,47744,11.2,14.5,25.4,16.4,24.1,8.5,7.601542195,24.61533785,20.15746196,,0.319646221,0.477632869
0500000US36009,36009,Cattaraugus County, New York,78506,1.02361129,43.4552773,12.4207067,8.675770005,10.65141518,4.918095432,6.789289991,32.27141875,8.445214379,2.638014929,0.100629251,43884,11.4,16.9,20.4,17.4,26.4,7.5,9.612004178,30.54034087,12.69711869,,0.319646221,0.515837538
0500000US36011,36011,Cayuga County, New York,78783,0.95065366,47.00760316,15.51603772,9.029866849,10.77770585,5.049312669,6.634680071,35.72471218,8.272089156,2.881332267,0.129469556,53114,7.8,15.4,21.1,18.9,25.6,7.5,10.45149334,26.12746405,15.77497684,,0.319646221,0.488545994
0500000US36013,36013,Chautauqua County, New York,131748,1.023996436,43.21507727,12.43662143,8.362935301,9.974344962,4.183744725,8.257430853,32.8855087,7.139387315,3.084676807,0.105504448,43211,14,15.6,22,17.1,25.2,8.2,9.484773962,27.40155448,15.02945016,,0.319646221,0.504342964
0500000US36015,36015,Chemung County, New York,87742,1.017892461,43.3805931,15.14895945,8.929589022,10.09094846,3.619703221,5.591392948,33.88457067,7.19153883,2.255476283,0.049007317,49578,11.6,16,21.1,18.6,24.9,7.7,7.96425885,27.37229605,17.45686216,,0.319646221,0.515838509
0500000US36017,36017,Chenango County, New York,49286,1.003414495,43.14206874,14.05267216,7.706042284,8.91733961,4.335916893,8.130097797,30.17489754,9.191251065,3.570993791,0.204926348,46979,10.2,16.1,18.7,18.1,26,7.9,10.55066347,30.44880899,12.66688309,,0.319646221,0.514761244
0500000US36019,36019,Clinton County, New York,81505,0.945551763,43.75314398,13.79669959,9.663210846,10.20305503,3.958039384,6.132139133,30.9465677,10.58953438,2.161830563,0.055211337,50502,11.5,13.5,26.3,19,24.2,6.5,10.81283357,28.45101528,16.28979817,,0.319646221,0.485947391
0500000US36021,36021,Columbia County, New York,61860,0.991757357,48.79405108,18.49822179,9.657290656,10.42515357,5.200452635,5.012932428,34.31134821,9.945037181,4.406724863,0.130940834,59916,7.5,14.3,17.8,18.1,29.4,8.8,9.450371807,25.31846104,22.6737795,,0.319646221,0.527944643
0500000US36023,36023,Cortland County, New York,48713,1.048658424,49.99897358,17.2602796,10.25598916,11.75661528,4.380760783,6.345328762,36.51591978,10.30115164,3.058731755,0.123170406,50910,7.6,14.9,28.9,16.7,22.3,6.4,7.006343276,24.48422392,16.70806561,,0.319646221,0.458973189
0500000US36025,36025,Delaware County, New York,46480,0.990066792,42.74741824,13.5348537,9.018932874,9.057659208,4.767641997,6.368330465,28.5757315,9.255593804,4.752581756,0.163511188,46055,11.5,13.7,20.2,15.9,28.9,9.3,9.556798623,31.27581756,15.7207401,,0.319646221,0.51138126
0500000US36027,36027,Dutchess County, New York,295905,1.010265155,48.74503641,19.38628952,9.671347223,11.32795999,4.358831382,4.000608303,37.78070665,8.118146027,2.75865565,0.087528092,72706,5.9,15.5,22.4,19.5,24.7,6.8,7.931599669,21.5342762,24.42067555,,0.319646221,0.517705849
0500000US36029,36029,Erie County, New York,922129,1.066353844,48.18338866,18.45869721,8.905153184,12.35759856,2.981253165,5.480686542,38.43822285,7.776786111,1.927929823,0.040449872,52744,10.5,15.3,23.4,17.9,24,7.8,7.366106044,22.22693354,23.79916476,,0.319646221,0.481761476
0500000US36031,36031,Essex County, New York,38598,0.914773291,45.10855485,14.36602933,11.12751956,9.6818488,5.308565211,4.624591948,31.9964765,8.834654645,4.137520079,0.139903622,53244,6.4,13.1,19.2,18.6,27.2,9.4,8.966785844,29.2787191,19.14866055,,0.319646221,0.530054332
0500000US36033,36033,Franklin County, New York,51007,0.835576508,39.46909248,12.02383987,10.91810928,8.151822299,3.90338581,4.471935225,24.14178446,11.69251279,3.493638128,0.141157096,49782,13.5,14.8,24.4,19.9,25.1,6.4,12.57474464,28.64900896,13.52559453,,0.319646221,0.468724855
0500000US36035,36035,Fulton County, New York,54297,1.006392728,44.6138829,12.83127981,9.291489401,11.04665083,4.237803194,7.206659668,35.34817762,7.282170286,1.931966775,0.051568227,46090,12.4,15.7,19.7,19.2,26.1,8,11.17925484,28.41225114,12.62132346,,0.319646221,0.528827127
0500000US36037,36037,Genesee County, New York,59053,1.01374254,50.46144988,15.47254162,9.571063282,11.17978765,5.481516604,8.756540735,38.35706907,9.26625235,2.697576753,0.140551708,52641,8.8,15.7,20.7,18.4,23.9,8.2,7.351023657,28.39652516,15.92298444,,0.319646221,0.550478302
0500000US36039,36039,Greene County, New York,48069,0.926150024,40.77471967,13.9029312,7.80752668,9.33033764,4.221015623,5.512908527,27.55206058,9.634067694,3.218290374,0.370301026,51013,9.4,13,20.5,18.5,27.8,8.3,12.92933075,30.35636273,15.22394891,,0.319646221,0.496850977
0500000US36041,36041,Hamilton County, New York,4697,0.971872376,40.21715989,11.9650841,11.07089632,6.493506494,7.558015755,3.129657228,24.50500319,12.77411113,2.895465191,0.04258037,52708,7.7,12.2,15.5,13.4,33.8,10.6,11.19863743,26.97466468,16.7127954,,0.319646221,0.425253991
0500000US36043,36043,Herkimer County, New York,63558,1.025752988,45.61502879,14.56779634,9.278139652,10.88139967,4.668177098,6.219516033,35.10494352,7.464048586,2.986248781,0.05978791,48893,10.2,15.9,19.9,17.7,25.3,8.5,8.190943705,27.42691715,15.55901696,,0.319646221,0.5235484
0500000US36045,36045,Jefferson County, New York,117966,0.910256825,38.42039232,12.13400471,8.738958683,9.335740807,4.33260431,3.879083804,26.07361443,9.752810132,2.52021769,0.073750064,49911,10.6,16.6,29.5,17.5,18.5,5.2,7.138497533,26.99930488,13.6615635,,0.319646221,0.54050248
0500000US36047,36047,Kings County, New York,2606852,1.110881414,45.74440743,18.11265081,10.81265833,10.05519301,2.841396443,3.922508834,36.31276344,6.429517288,2.952219765,0.049906938,50640,18.9,15.9,27.4,20,19.3,5.4,14.83989118,19.8400216,24.58233149,,0.319646221,0.462686337
0500000US36049,36049,Lewis County, New York,27107,0.982810328,43.59759472,13.10362637,7.112553953,7.990555945,8.318884421,7.071974029,28.11450917,10.79425979,4.426900801,0.261924964,49976,9.4,17.3,19.5,18,25.4,7.6,8.990297709,33.83258937,11.28121887,,0.319646221,0.568241828
0500000US36051,36051,Livingston County, New York,64622,0.992108265,45.9766024,16.60734734,8.077744421,9.637584723,5.199467674,6.454458234,34.43718857,8.784933923,2.500696357,0.253783541,52724,9.7,14.2,26,17.7,24.8,6.8,8.246417629,26.44145956,17.47237783,,0.319646221,0.51649353
0500000US36053,36053,Madison County, New York,72089,1.034745547,46.17764153,16.81393833,8.585221046,10.44403446,4.437570226,5.896877471,35.45201071,7.432479296,3.221018463,0.072133058,55858,7.7,15.5,23.8,17.6,26.2,6.7,7.415833206,25.97761101,18.40918864,,0.319646221,0.500595096
0500000US36055,36055,Monroe County, New York,749236,1.070141604,48.65809972,20.66651896,8.591551928,11.56925188,2.759744593,5.071032358,40.44386548,5.896673411,2.279655542,0.03790528,53568,10.7,15.9,24.4,18.1,23.4,7,7.73080845,19.11907597,26.26769135,,0.319646221,0.482325032
0500000US36057,36057,Montgomery County, New York,49667,1.029875756,43.98292629,12.49723156,8.520748183,10.27442769,4.705337548,7.985181308,33.94205408,7.491896028,2.404010711,0.14496547,44455,15.9,16.8,20.3,17.9,23.4,8.3,12.45092315,27.79108865,11.52475487,,0.319646221,0.482329011
0500000US36059,36059,Nassau County, New York,1356801,1.061503188,49.53968931,21.7163755,8.11113789,12.82877887,3.344189752,3.539207297,38.68990368,8.05379713,2.719927241,0.076061265,102044,4.2,16.7,20.2,19.6,24.2,7.8,7.032350359,18.49099463,31.800463,,0.319646221,0.572840446
0500000US36061,36061,New York County, New York,1634989,1.114486985,54.60691173,32.65508208,7.512038307,11.20111511,1.117438711,2.121237513,45.71370205,4.520336222,4.285227607,0.08764585,75513,13.7,9.6,32.3,21.1,20.9,6.4,10.75566869,11.24227747,48.85672014,,0.319646221,0.386219339
0500000US36063,36063,Niagara County, New York,213374,1.055665812,47.11023836,15.25537319,8.717088305,12.22969996,4.26481202,6.643264878,38.48547621,6.662479965,1.924789337,0.037492853,50094,9.8,15.3,20.9,18.3,25.9,7.8,7.267520879,27.2713639,17.5105683,,0.319646221,0.505088539
0500000US36065,36065,Oneida County, New York,232858,1.006929422,44.36137045,15.38705992,9.224076476,10.42223157,3.658452791,5.669549683,33.16184112,8.847022649,2.271341332,0.081165345,49838,12.1,15.7,22.1,18,24.5,8.1,9.509658247,25.6886171,17.32085649,,0.319646221,0.472418507
0500000US36067,36067,Onondaga County, New York,468050,1.070816115,47.60367482,19.32507211,8.219848307,12.30659118,3.228714881,4.52344835,37.51778656,7.785920308,2.264501656,0.035466296,55717,10.2,16.2,23.8,18.1,23.1,7.1,7.500480718,19.8384788,24.57237475,,0.319646221,0.488023216
0500000US36069,36069,Ontario County, New York,109450,1.03798529,49.35404294,19.61626313,8.304248515,11.66285975,4.047510279,5.723161261,39.31292828,7.201461855,2.738236638,0.101416172,58070,6.7,15.9,20.1,18.4,27,7.6,5.937871174,22.29419826,23.24714481,,0.319646221,0.548685613
0500000US36071,36071,Orange County, New York,376242,0.99825796,45.74343109,16.11064156,8.641246857,12.06484125,3.706656886,5.220044546,34.85814981,8.898528075,1.907548865,0.079204342,71910,9.1,19.5,21.9,19.8,21.8,5.2,7.998575385,22.25482535,19.18313213,,0.319646221,0.52848084
0500000US36073,36073,Orleans County, New York,41938,1.007851774,42.97772903,12.25857218,7.282178454,9.437741428,5.727502504,8.271734465,33.64728885,7.043731222,2.239019505,0.047689446,48731,12.6,15.3,21.5,19.1,25,6.9,11.65053174,31.29619915,11.80790691,,0.319646221,0.531299795
0500000US36075,36075,Oswego County, New York,120513,0.995777027,43.47995652,12.78119373,8.657157319,9.763262055,5.221843287,7.056500129,33.13916341,7.943541361,2.312613577,0.084638172,49571,12.9,16.2,23.5,18.5,24.8,5.7,10.12007003,28.88982931,12.75381079,,0.319646221,0.504621934
0500000US36077,36077,Otsego County, New York,60979,1.06589423,46.38810082,16.70247134,9.406516998,10.5593729,4.490070352,5.22966923,33.58533266,8.250381279,4.250643664,0.301743223,49689,9.3,12.7,27.3,15.5,26.3,8.1,7.878121976,25.89908001,19.71990357,,0.319646221,0.494831888
0500000US36079,36079,Putnam County, New York,99408,1.012796631,51.551183,21.515371,8.745774988,12.62272654,5.522694351,3.144616127,39.6245775,8.951995815,2.815668759,0.15894093,97606,2.7,16.9,18.5,21.2,26.5,5.7,5.93614196,21.21056655,28.94938033,,0.319646221,0.60062124
0500000US36081,36081,Queens County, New York,2310011,1.062491406,48.50985558,15.95602792,11.92894752,11.46081123,3.946128395,5.217940521,38.76423099,6.620661114,3.061197544,0.06376593,59758,11.8,14.2,25.2,21.3,21.6,6.2,14.74473498,21.44894548,23.00556145,,0.319646221,0.50281415
0500000US36083,36083,Rensselaer County, New York,159959,1.027620738,50.16222907,19.79382217,8.099575516,12.65511787,4.449265124,5.16444839,36.753168,10.98218919,2.342475259,0.084396627,61754,8.4,14.9,24.2,18.7,24.1,6.4,6.710469558,22.9408786,21.6655518,,0.319646221,0.49329049
0500000US36085,36085,Richmond County, New York,473324,1.066059931,44.31509917,17.60041747,8.569183054,10.6210545,4.005501517,3.518942627,33.02727096,9.381100472,1.88074131,0.025986428,74021,10.4,16.6,22.1,20.3,23.6,6.1,8.641438,23.90497841,22.96545284,,0.319646221,0.55727289
0500000US36087,36087,Rockland County, New York,322642,1.040281783,45.76155615,20.2481388,8.703764544,10.73139889,2.971094898,3.107159018,36.05668202,7.127094427,2.548645248,0.029134459,86134,10.2,20.2,20.8,17.8,21,6.8,9.397412612,16.6367057,26.85639191,,0.319646221,0.565193885
0500000US36089,36089,St. Lawrence County, New York,111529,0.962778501,39.54307848,13.1221476,8.870338656,9.024558635,4.269741502,4.256292085,27.29155646,9.516807288,2.660294632,0.074420106,46313,13.5,15.2,26.5,17.2,23,6.7,9.16801908,26.74013037,15.60401331,,0.319646221,0.461964039
0500000US36091,36091,Saratoga County, New York,224929,1.025931097,51.05877855,22.86988339,7.647746622,12.27498455,3.903453979,4.362710011,39.40443429,8.924593983,2.680845956,0.048904321,74080,4.2,16,20.1,20.9,24.9,6.4,5.220313966,19.89427775,29.03182782,,0.319646221,0.567031929
0500000US36093,36093,Schenectady County, New York,154845,1.054110343,47.67154251,18.31056863,9.07552714,12.33749879,3.075979205,4.871968743,36.38993833,9.243436985,2.02460525,0.013561949,59959,7.9,16,22.1,19.2,23.3,7.4,7.997029287,23.0113985,21.9019019,,0.319646221,0.480297544
0500000US36095,36095,Schoharie County, New York,31667,1.005636836,44.26058673,14.5735308,8.223071336,10.0388417,5.842043768,5.583099125,29.34600688,10.67357186,4.007326239,0.233681751,50607,10.2,14.3,21.7,17.9,28.3,7.5,9.072536079,29.844949,15.11668298,,0.319646221,0.507423515
0500000US36097,36097,Schuyler County, New York,18336,0.996733094,44.95527923,15.39048866,9.418630017,8.584205934,5.022905759,6.539048866,33.86780105,6.713568935,4.346640489,0.027268761,47229,10.8,15.2,18.2,18.8,26.1,8.3,8.616928447,32.25894415,15.67953752,,0.319646221,0.52659783
0500000US36099,36099,Seneca County, New York,35036,0.896913914,44.05468661,13.7059025,8.026030369,10.57483731,4.689462267,7.058454161,32.90615367,7.757734901,3.330859687,0.059938349,50073,7.1,14.7,21.9,18.3,25.1,7.5,12.52711497,27.75716406,15.08448453,,0.319646221,0.476112991
0500000US36101,36101,Steuben County, New York,98151,1.013353846,44.03622989,14.98914937,8.179234037,9.023851005,4.949516561,6.894478915,33.71437887,7.312202627,2.884331285,0.125317113,48823,10.6,16.7,19.4,18.4,26,7.8,8.570467952,29.18156718,16.11292804,,0.319646221,0.54446461
